cs_year,complaint,date_occur,crime,description,ileads_address,ileads_street,neighborhood,region,gw_source,gw_address,gw_score,x,y
2018,18-006307,02/05/2018 17:00,69602,"LARCENY-ALL OTHER $500 - $24,999",3302,PENNSYLVANIA AVE,30,Southeast,NA,NA,NA,-90.23276898711566,38.59588282267358
2018,18-005733,02/05/2018 17:25,63701,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25,South,NA,NA,NA,-90.24254774832016,38.59465808780812
2018,18-006943,02/05/2018 17:30,69702,LARCENY-ALL OTHER UNDER $500,629,LOUGHBOROUGH AVE,1,South,NA,NA,NA,-90.25735281060389,38.55605068808662
2018,18-006173,02/05/2018 18:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6212,WADE AVE,42,Forest Park,NA,NA,NA,-90.29094118531935,38.62459732118342
2018,18-005750,02/05/2018 18:19,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ARLINGTON AVE / DR MARTIN LUTH,78,North NonHayden,NA,NA,NA,-90.27069682402495,38.667321510569536
2018,18-005825,02/05/2018 18:30,65701,LARCENY-MTR VEH PARTS UNDER $500,4350,LACLEDE AVE,38,Midtown,NA,NA,NA,-90.25340548889874,38.638133012475016
2018,18-005756,02/05/2018 18:50,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,4019,MIAMI ST,15,South,NA,NA,NA,-90.2538806255907,38.593051382474954
2018,18-005879,02/05/2018 19:00,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5355,DELMAR BLVD,49,North NonHayden,NA,NA,NA,-90.27583845285882,38.65382985299534
2018,18-005755,02/05/2018 19:05,41015,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,3171,S GRAND BLVD,15,South,NA,NA,NA,-90.24301823967306,38.60038165047035
2018,18-006343,02/05/2018 19:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,RIVERVIEW DR / WB 270,75,North NonHayden,NA,NA,NA,-90.18210279297041,38.7678741797659
2018,18-007359,02/05/2018 19:30,65701,LARCENY-MTR VEH PARTS UNDER $500,0,MISSOURI AVE / SHENANDOAH AVE,23,South,NA,NA,NA,-90.21981568746521,38.60760786293013
2018,18-005761,02/05/2018 19:58,52222,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,1220,N 11TH ST,62,North NonHayden,NA,NA,NA,-90.19254255812774,38.637318894920725
2018,18-006106,02/05/2018 23:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,4531,NATURAL BRIDGE AVE,69,North Hayden,NA,NA,NA,-90.24007146275228,38.67185684793676
2018,18-005782,02/06/2018 01:45,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1031,SELLS AVE,74,North NonHayden,NA,NA,NA,-90.23423047078519,38.71464115774541
2018,18-005785,02/06/2018 03:00,51211,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,4228,HUNT AVE,39,Midtown,NA,NA,NA,-90.2552072995557,38.62335825489204
2018,18-005947,02/06/2018 03:30,67601,"LARCENY-FROM BUILDING $500 - $24,999",700,S SPRING AVE,37,Midtown,NA,NA,NA,-90.23849981719783,38.62889358281375
2018,18-005786,02/06/2018 03:32,41023,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,2107,S GRAND BLVD,27,South,NA,NA,NA,-90.24045550989106,38.61318301511787
2018,18-005786,02/06/2018 03:32,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,2107,S GRAND BLVD,27,South,NA,NA,NA,-90.24045550989106,38.61318301511787
2018,18-005788,02/06/2018 03:45,52221,BURGLARY-BUSINESS/NIT/UNLAW ENT/OCCUPIED,505,N 7TH ST,35,Downtown,NA,NA,NA,-90.19115614700786,38.63022529003024
2018,18-005790,02/06/2018 05:35,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1109,HADLEY ST,62,North NonHayden,NA,NA,NA,-90.19439225767927,38.636711402418435
2018,18-010328,02/06/2018 06:00,69702,LARCENY-ALL OTHER UNDER $500,1443,MCCAUSLAND AVE,43,Forest Park,NA,NA,NA,-90.3079035777985,38.62554079166082
2018,18-005863,02/06/2018 07:06,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5530,GOODFELLOW BLVD,76,North Hayden,NA,NA,NA,-90.25783822299006,38.708703665689534
2018,18-006761,02/06/2018 09:00,69702,LARCENY-ALL OTHER UNDER $500,5414,VERA AVE,71,North Hayden,NA,NA,NA,-90.2358295183875,38.68716120716526
2018,18-006205,02/06/2018 09:00,65701,LARCENY-MTR VEH PARTS UNDER $500,7410,HALL ST,79,North NonHayden,NA,NA,NA,-90.22189478543504,38.70306054388603
2018,18-005815,02/06/2018 09:50,64701,LARCENY-FROM MTR VEH UNDER $500,3751,S JEFFERSON AVE,19,Southeast,NA,NA,NA,-90.22727455676893,38.586539453136595
2018,18-005823,02/06/2018 10:57,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4408,COTTAGE AVE,57,North Hayden,NA,NA,NA,-90.2428641459758,38.66147527141173
2018,18-006337,02/06/2018 11:00,65701,LARCENY-MTR VEH PARTS UNDER $500,599,MEMORIAL DR,35,Downtown,NA,NA,NA,-90.18624542492047,38.62966853280985
2018,18-005868,02/06/2018 11:20,67601,"LARCENY-FROM BUILDING $500 - $24,999",4949,BARNES JEWISH HOSPITAL PLZ,38,Midtown,NA,NA,NA,-90.26478106188067,38.63501785230494
2018,18-005841,02/06/2018 13:09,63701,LARCENY-SHOPLIFT UNDER $500,5628,MAPLE AVE,48,North NonHayden,NA,NA,NA,-90.2823296569189,38.660333439930795
2018,18-005844,02/06/2018 13:15,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,4659,COTTAGE AVE,56,North Hayden,NA,NA,NA,-90.24939953698279,38.66489163088887
2018,18-005844,02/06/2018 13:15,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,4659,COTTAGE AVE,56,North Hayden,NA,NA,NA,-90.24939953698279,38.66489163088887
2018,18-005844,02/06/2018 13:15,43021,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 1ST DEGREE,4659,COTTAGE AVE,56,North Hayden,NA,NA,NA,-90.24939953698279,38.66489163088887
2018,18-005876,02/06/2018 14:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4217,DELMAR BLVD,58,North NonHayden,NA,NA,NA,-90.24593896166695,38.647024781774995
2018,18-005960,02/06/2018 15:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1206,N KINGSHIGHWAY BLVD,53,North NonHayden,NA,NA,NA,-90.26201029633151,38.657828039651484
2018,18-006023,02/06/2018 16:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4232,W LABADIE AVE,56,North Hayden,NA,NA,NA,-90.2368149444782,38.663460835663436
2018,18-005906,02/06/2018 16:00,67701,LARCENY-FROM BUILDING UNDER $500,5050,HIGHLAND AVE,52,North Hayden,NA,NA,NA,-90.25944560220643,38.668457683626926
2018,18-006168,02/06/2018 16:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4211,PENROSE ST,68,North Hayden,NA,NA,NA,-90.22699199589226,38.673002294976335
2018,18-005975,02/06/2018 16:30,65701,LARCENY-MTR VEH PARTS UNDER $500,3705,MORGANFORD RD,15,South,NA,NA,NA,-90.26361609686292,38.591572168308595
2018,18-006054,02/06/2018 17:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,DELMAR BLVD / N SPRING AVE,77,Midtown,NA,NA,NA,-90.23410763970612,38.64244576643641
2018,18-006136,02/06/2018 17:00,64701,LARCENY-FROM MTR VEH UNDER $500,7800,MORGANFORD RD,4,South,NA,NA,NA,-90.28337298681231,38.55859368251694
2018,18-005880,02/06/2018 17:15,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,4340,DUKE ST,5,South,NA,NA,NA,-90.27029164865216,38.58029140246448
2018,18-005885,02/06/2018 17:30,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2150,VICTOR ST,22,Southeast,NA,NA,NA,-90.22020369690495,38.60519786499717
2018,18-005917,02/06/2018 18:00,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8450,GAST PL,74,North NonHayden,NA,NA,NA,-90.23189231200848,38.71683526882097
2018,18-005892,02/06/2018 19:30,63701,LARCENY-SHOPLIFT UNDER $500,5433,SOUTHWEST AVE,13,South,NA,NA,NA,-90.27932840630298,38.610527832308634
2018,18-005894,02/06/2018 19:45,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8564,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.22877844988004,38.71900556829349
2018,18-006016,02/06/2018 20:00,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2635,RUTGER ST,31,Midtown,NA,NA,NA,-90.22081696960281,38.620323894313735
2018,18-005899,02/06/2018 20:47,36112,ROBBERY-COMMERCE PL/FIREARM USED/ATTEMPT,6456,CHIPPEWA,8,South,NA,NA,NA,-90.30020063172572,38.59320827302603
2018,18-006322,02/06/2018 21:00,52312,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,2047,E GRAND BLVD,66,North NonHayden,NA,NA,NA,-90.2100160160019,38.6700562779108
2018,18-005909,02/06/2018 22:30,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1000,BATES ST,1,South,NA,NA,NA,-90.25291265357097,38.56747939059129
2018,18-005986,02/07/2018 02:00,51221,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,4250,MIAMI ST,15,South,NA,NA,NA,-90.26108571460968,38.593494678885534
2018,18-005919,02/07/2018 02:20,52212,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4301,NATURAL BRIDGE AVE,68,North Hayden,NA,NA,NA,-90.23536860127506,38.669811590163484
2018,18-005915,02/07/2018 02:24,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,7124,IDAHO AVE,1,South,NA,NA,NA,-90.26051348462295,38.55445602969367
2018,18-005921,02/07/2018 04:50,38111,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4432,S GRAND BLVD,16,Southeast,NA,NA,NA,-90.24634098138831,38.57753664431141
2018,18-005921,02/07/2018 04:50,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4432,S GRAND BLVD,16,Southeast,NA,NA,NA,-90.24634098138831,38.57753664431141
2018,18-006122,02/07/2018 06:30,65701,LARCENY-MTR VEH PARTS UNDER $500,615,N GRAND BLVD,77,Midtown,NA,NA,NA,-90.23110821571848,38.640080170939896
2018,18-005925,02/07/2018 06:50,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3824,N 23RD ST,65,North NonHayden,NA,NA,NA,-90.20781550635071,38.66053625324888
2018,18-005982,02/07/2018 07:00,64601,"LARCENY-FROM MTR VEH $500 - $24,999",722,S VANDEVENTER AVE,37,Midtown,NA,NA,NA,-90.24456044343005,38.629662099332535
2018,18-006048,02/07/2018 07:10,65701,LARCENY-MTR VEH PARTS UNDER $500,0,OLIVE ST / N THERESA AVE,77,Midtown,NA,NA,NA,-90.22992464801426,38.637331529629584
2018,18-005957,02/07/2018 07:15,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 7TH ST / CERRE ST,35,Downtown,NA,NA,NA,-90.19417160760239,38.620993192589125
2018,18-006010,02/07/2018 07:15,64701,LARCENY-FROM MTR VEH UNDER $500,3560,SCOTT AVE,37,Midtown,NA,NA,NA,-90.23516239888055,38.62955058870519
2018,18-006008,02/07/2018 08:00,64701,LARCENY-FROM MTR VEH UNDER $500,915,N 9TH ST,35,Downtown,NA,NA,NA,-90.19219059932942,38.634151930137705
2018,18-006305,02/07/2018 08:00,65701,LARCENY-MTR VEH PARTS UNDER $500,7127,VIRGINIA AVE,1,South,NA,NA,NA,-90.25837266044486,38.55330107507719
2018,18-006268,02/07/2018 08:30,67701,LARCENY-FROM BUILDING UNDER $500,5647,DELMAR BLVD,48,North NonHayden,NA,NA,NA,-90.28395006966291,38.654276223400856
2018,18-005971,02/07/2018 10:00,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5020,ARLINGTON AVE,71,North Hayden,NA,NA,NA,-90.24825765592173,38.69182643157154
2018,18-005948,02/07/2018 10:05,67701,LARCENY-FROM BUILDING UNDER $500,200,N BROADWAY,35,Downtown,NA,NA,NA,-90.18887596310645,38.627278371254164
2018,18-005983,02/07/2018 11:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,8838,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.22779828705784,38.72496458692797
2018,18-006223,02/07/2018 11:00,65701,LARCENY-MTR VEH PARTS UNDER $500,3505,IOWA AVE,19,Southeast,NA,NA,NA,-90.22956836473546,38.59171537743976
2018,18-008230,02/07/2018 12:00,69702,LARCENY-ALL OTHER UNDER $500,5212,BEACON AVE,72,North Hayden,NA,NA,NA,-90.24916256781654,38.69566163863364
2018,18-006014,02/07/2018 12:40,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5806,NASHVILLE AVE,41,Forest Park,NA,NA,NA,-90.28439550971126,38.62505774174286
2018,18-006068,02/07/2018 13:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7001,WEIL AVE,9,South,NA,NA,NA,-90.31644863391845,38.58824276197511
2018,18-006040,02/07/2018 14:45,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N FLORISSANT AVE / HEBERT ST,63,North NonHayden,NA,NA,NA,-90.2024997105713,38.65501731552099
2018,18-006065,02/07/2018 15:00,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2000,MADISON ST,60,North NonHayden,NA,NA,NA,-90.20530054218358,38.6459436865423
2018,18-005995,02/07/2018 15:00,64701,LARCENY-FROM MTR VEH UNDER $500,2930,MARKET ST,37,Midtown,NA,NA,NA,-90.22260067632408,38.63049353583073
2018,18-006070,02/07/2018 15:00,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4720,S BROADWAY,17,Southeast,NA,NA,NA,-90.23520994511992,38.56975799101136
2018,18-006009,02/07/2018 15:09,67601,"LARCENY-FROM BUILDING $500 - $24,999",100,LUCAS AVE,35,Downtown,NA,NA,NA,-90.18319241805324,38.63001452921813
2018,18-006011,02/07/2018 15:10,64601,"LARCENY-FROM MTR VEH $500 - $24,999",920,S 2ND ST,35,Downtown,NA,NA,NA,-90.19025683815319,38.61606494808627
2018,18-006001,02/07/2018 15:26,67701,LARCENY-FROM BUILDING UNDER $500,115,N EUCLID AVE,38,Midtown,NA,NA,NA,-90.26185559376327,38.64204148080875
2018,18-006788,02/07/2018 15:52,67601,"LARCENY-FROM BUILDING $500 - $24,999",7150,JAMIESON AVE,8,South,NA,NA,NA,-90.29731835016025,38.571027617473625
2018,18-006022,02/07/2018 16:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,MEMORIAL DR / WASHINGTON AVE,35,Downtown,NA,NA,NA,-90.18624542492047,38.62966853280985
2018,18-006121,02/07/2018 16:30,52312,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4219,S KINGSHIGHWAY BLVD,7,South,NA,NA,NA,-90.27409500193322,38.59098326525677
2018,18-006047,02/07/2018 17:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5126,GILMORE AVE,72,North Hayden,NA,NA,NA,-90.25411681639903,38.699804722527595
2018,18-006095,02/07/2018 17:00,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,701,N 7TH ST,35,Downtown,NA,NA,NA,-90.1906994730703,38.63165470621324
2018,18-006020,02/07/2018 17:02,63701,LARCENY-SHOPLIFT UNDER $500,4314,N GRAND BLVD,67,North NonHayden,NA,NA,NA,-90.21169536643244,38.66825637317712
2018,18-006018,02/07/2018 17:18,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8306,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.22997795467451,38.712643397497125
2018,18-006138,02/07/2018 18:00,67601,"LARCENY-FROM BUILDING $500 - $24,999",3316,YORK CT,55,North Hayden,NA,NA,NA,-90.25122311641218,38.673215606086075
2018,18-006031,02/07/2018 18:28,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4467,TAFT AVE,5,South,NA,NA,NA,-90.27036847354073,38.588024127465324
2018,18-006044,02/07/2018 18:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",4560,CLAYTON AVE,38,Midtown,NA,NA,NA,-90.26260585579513,38.632822215675446
2018,18-006034,02/07/2018 18:40,63701,LARCENY-SHOPLIFT UNDER $500,4447,NATURAL BRIDGE AVE,69,North Hayden,NA,NA,NA,-90.23822007357687,38.67086144900292
2018,18-006775,02/07/2018 19:00,65701,LARCENY-MTR VEH PARTS UNDER $500,3720,LACLEDE AVE,37,Midtown,NA,NA,NA,-90.23848929539442,38.63506638439068
2018,18-006039,02/07/2018 19:10,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4377,CHIPPEWA ST,15,South,NA,NA,NA,-90.26686464938888,38.591155809827804
2018,18-006064,02/07/2018 19:30,71040,AUTO THEFT-PERM RETNT/ATTEMPT,1327,VERONICA AVE,74,North NonHayden,NA,NA,NA,-90.23868764593468,38.7184432626601
2018,18-006064,02/07/2018 19:30,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1327,VERONICA AVE,74,North NonHayden,NA,NA,NA,-90.23868764593468,38.7184432626601
2018,18-006057,02/07/2018 20:15,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,169,E GRAND AVE,64,North NonHayden,NA,NA,NA,-90.20000722825634,38.67521529015525
2018,18-006055,02/07/2018 20:30,71030,AUTO THEFT-PERM RETNT/JOY RIDE,8924,ANNETTA ST,74,North NonHayden,NA,NA,NA,-90.23717106724807,38.71987595737169
2018,18-006094,02/07/2018 20:30,65701,LARCENY-MTR VEH PARTS UNDER $500,6035,KINGSBURY AVE,46,Forest Park,NA,NA,NA,-90.29531487466846,38.65255026152964
2018,18-006101,02/07/2018 21:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4041,PECK ST,67,North NonHayden,NA,NA,NA,-90.21418680667793,38.66302879920932
2018,18-006216,02/07/2018 21:30,52322,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,2047,E GRAND BLVD,66,North NonHayden,NA,NA,NA,-90.2100160160019,38.6700562779108
2018,18-006061,02/07/2018 21:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2207,SCOTT AVE,36,Downtown,NA,NA,NA,-90.21410552734685,38.6250553872927
2018,18-006061,02/07/2018 21:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2207,SCOTT AVE,36,Downtown,NA,NA,NA,-90.21410552734685,38.6250553872927
2018,18-006061,02/07/2018 21:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2207,SCOTT AVE,36,Downtown,NA,NA,NA,-90.21410552734685,38.6250553872927
2018,18-006153,02/07/2018 22:00,71030,AUTO THEFT-PERM RETNT/JOY RIDE,999,N 2ND ST,35,Downtown,NA,NA,NA,-90.18411985543732,38.63285905980725
2018,18-006156,02/07/2018 22:00,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4416,LACLEDE AVE,38,Midtown,NA,NA,NA,-90.25601151591246,38.63869040549017
2018,18-006074,02/08/2018 00:16,73440,AUTO THEFT-OTHR VEH/PERM RETNT/ATTEMPT,2355,S 10TH ST,21,Southeast,NA,NA,NA,-90.20842425862384,38.603386999784576
2018,18-006259,02/08/2018 01:00,71040,AUTO THEFT-PERM RETNT/ATTEMPT,1510,MALLINCKRODT ST,65,North NonHayden,NA,NA,NA,-90.20009807413852,38.65973688503545
2018,18-006076,02/08/2018 01:25,67601,"LARCENY-FROM BUILDING $500 - $24,999",430,S 15TH ST,36,Downtown,NA,NA,NA,-90.20373481217491,38.62516688375628
2018,18-006134,02/08/2018 02:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",6001,S BROADWAY,1,South,NA,NA,NA,-90.24503726329563,38.55892369236333
2018,18-006182,02/08/2018 05:00,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3628,MARCELINE TER,16,Southeast,NA,NA,NA,-90.24912631032126,38.57568226942567
2018,18-006087,02/08/2018 06:00,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4927,ALCOTT AVE,72,North Hayden,NA,NA,NA,-90.25275834042465,38.69216004846138
2018,18-006098,02/08/2018 07:15,42012,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,3431,UNION BLVD,50,North Hayden,NA,NA,NA,-90.25942625453013,38.67852960543701
2018,18-006275,02/08/2018 07:30,69702,LARCENY-ALL OTHER UNDER $500,3732,COZENS AVE,77,Midtown,NA,NA,NA,-90.22958565803077,38.6485368177613
2018,18-006184,02/08/2018 07:45,65701,LARCENY-MTR VEH PARTS UNDER $500,3820,N 14TH ST,65,North NonHayden,NA,NA,NA,-90.19921332276854,38.66319994259804
2018,18-006147,02/08/2018 08:00,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4131,W KOSSUTH AVE,68,North Hayden,NA,NA,NA,-90.2269229118757,38.670349594867545
2018,18-006195,02/08/2018 08:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,S 39TH ST / VISTA AVE,29,Midtown,NA,NA,NA,-90.2433528179369,38.62345092828135
2018,18-006215,02/08/2018 09:00,67601,"LARCENY-FROM BUILDING $500 - $24,999",1515,LAFAYETTE AVE,33,Downtown,NA,NA,NA,-90.208392586524,38.614065834852795
2018,18-006120,02/08/2018 09:49,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3836,NATURAL BRIDGE AVE,59,North NonHayden,NA,NA,NA,-90.2219130776406,38.66267123394702
2018,18-006354,02/08/2018 10:00,65701,LARCENY-MTR VEH PARTS UNDER $500,5435,PARTRIDGE AVE,72,North Hayden,NA,NA,NA,-90.25171482889543,38.70405302531427
2018,18-006426,02/08/2018 11:00,69602,"LARCENY-ALL OTHER $500 - $24,999",8671,PARTRIDGE AVE,74,North NonHayden,NA,NA,NA,-90.24048379526505,38.715863391258424
2018,18-006141,02/08/2018 11:08,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3715,PENNSYLVANIA AVE,19,Southeast,NA,NA,NA,-90.23497216902068,38.58849302390582
2018,18-006145,02/08/2018 11:45,51121,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,816,ELIAS AVE,74,North NonHayden,NA,NA,NA,-90.22956214807157,38.720869088125305
2018,18-006170,02/08/2018 11:45,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 14TH ST / CONVENTION PZ,36,Downtown,NA,NA,NA,-90.1983265540048,38.63372307398647
2018,18-022738,02/08/2018 12:00,65701,LARCENY-MTR VEH PARTS UNDER $500,4027,PENROSE ST,68,North Hayden,NA,NA,NA,-90.22156239381455,38.67074884185292
2018,18-006143,02/08/2018 12:20,63701,LARCENY-SHOPLIFT UNDER $500,701,N KINGSHIGHWAY BLVD,53,North NonHayden,NA,NA,NA,-90.26340905614802,38.651633360226455
2018,18-006211,02/08/2018 13:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,19TH ST / ST CHARLES ST,36,Downtown,NA,NA,NA,-90.20660256408155,38.633356946319246
2018,18-006174,02/08/2018 13:00,67701,LARCENY-FROM BUILDING UNDER $500,930,HOLLY HILLS AVE,1,South,NA,NA,NA,-90.25649383313979,38.56095317838802
2018,18-006163,02/08/2018 13:15,67701,LARCENY-FROM BUILDING UNDER $500,904,S VANDEVENTER AVE,37,Midtown,NA,NA,NA,-90.24650332833443,38.628655826225476
2018,18-006157,02/08/2018 13:45,67701,LARCENY-FROM BUILDING UNDER $500,4935,SOUTHWEST AVE,13,South,NA,NA,NA,-90.26842454816232,38.612341043237244
2018,18-006164,02/08/2018 13:50,63701,LARCENY-SHOPLIFT UNDER $500,2851,GRAVOIS AVE,24,South,NA,NA,NA,-90.22807450559255,38.60281372896426
2018,18-006251,02/08/2018 14:00,21000,RAPE -- FORCIBLE,3900,ALEXANDER ST,16,Southeast,"city api, batch",3900 Alexander St,100,-90.25351947364389,38.587186481625174
2018,18-007465,02/08/2018 14:30,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4646,KORTE AVE,69,North Hayden,NA,NA,NA,-90.2354497590956,38.68040270322321
2018,18-006318,02/08/2018 15:00,65701,LARCENY-MTR VEH PARTS UNDER $500,5132,ST LOUIS AVE,52,North Hayden,NA,NA,NA,-90.25876530458235,38.67266574948515
2018,18-006193,02/08/2018 15:37,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1014,RUSSELL BLVD,21,Southeast,NA,NA,NA,-90.20724641429535,38.607340943631954
2018,18-007471,02/08/2018 15:38,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4212,E KOSSUTH AVE,68,North Hayden,NA,NA,NA,-90.2286094623589,38.67107843786184
2018,18-007136,02/08/2018 16:00,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4117,TURNER AVE,68,North Hayden,NA,NA,NA,-90.23073672494212,38.67263753349099
2018,18-006191,02/08/2018 16:40,41016,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,CLARA AVE / HIGHLAND AVE,50,North Hayden,NA,NA,NA,-90.2725177003082,38.674420476555376
2018,18-006273,02/08/2018 16:45,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1400,N 8TH ST,63,North NonHayden,NA,NA,NA,-90.18838452975588,38.639965937540445
2018,18-006296,02/08/2018 17:00,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5271,ROBIN AVE,72,North Hayden,NA,NA,NA,-90.25122998956182,38.70087500461698
2018,18-008377,02/08/2018 17:00,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5913,EMMA AVE,76,North Hayden,NA,NA,NA,-90.25201290096668,38.7049048822391
2018,18-007048,02/08/2018 17:00,65711,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,0,N 17TH ST / LUCAS AVE,36,Downtown,NA,NA,NA,-90.20328158395962,38.633727507581824
2018,18-007742,02/08/2018 17:00,69702,LARCENY-ALL OTHER UNDER $500,0,S BROADWAY,17,Southeast,NA,NA,NA,-90.23541843087332,38.570896383049174
2018,18-006203,02/08/2018 17:19,69702,LARCENY-ALL OTHER UNDER $500,4139,WALSH ST,5,South,NA,NA,NA,-90.26406146955695,38.57821351026409
2018,18-006276,02/08/2018 17:30,65701,LARCENY-MTR VEH PARTS UNDER $500,5630,MIMIKA AVE,76,North Hayden,NA,NA,NA,-90.25425386892476,38.70869893350082
2018,18-006253,02/08/2018 17:30,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2002,ALLEN AVE,23,South,NA,NA,NA,-90.21510685207419,38.6101364775739
2018,18-006202,02/08/2018 17:40,64601,"LARCENY-FROM MTR VEH $500 - $24,999",2500,HAMPTON AVE,12,South,NA,NA,NA,-90.2868764092936,38.61293627382502
