cs_year,complaint,date_occur,crime,description,ileads_address,ileads_street,neighborhood,region,gw_source,gw_address,gw_score,x,y
2019,19-000136,01/01/2019 15:30,64701,LARCENY-FROM MTR VEH UNDER $500,5269,WELLS DR,82,Forest Park,NA,NA,NA,-90.2719423652986,38.63803057314403
2019,19-000148,01/01/2019 16:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N NEWSTEAD AVE / PENROSE ST,69,North Hayden,NA,NA,NA,-90.23250551064686,38.67520076960759
2019,19-000334,01/01/2019 16:00,66701,LARCENY-BICYCLES UNDER $500,1313,MISSOURI AVE,32,Downtown,NA,NA,NA,-90.2180679034964,38.61872466724596
2019,19-000142,01/01/2019 16:30,51122,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3901,SAINT LOUIS AVE,59,North Hayden,NA,NA,NA,-90.22668645571959,38.65819567642195
2019,19-000168,01/01/2019 17:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5645,TERRY AVE,50,North Hayden,NA,NA,NA,-90.27231807049553,38.677396643214166
2019,19-008668,01/01/2019 17:00,69702,LARCENY-ALL OTHER UNDER $500,5350,MAFFITT AVE,50,North Hayden,NA,NA,NA,-90.26487145904156,38.67302416740929
2019,19-000144,01/01/2019 17:28,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1015,PARK AVE,34,Downtown,NA,NA,NA,-90.2012116054875,38.61422895037392
2019,19-000174,01/01/2019 17:30,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3921,ALBERTA ST,16,Southeast,NA,NA,NA,-90.25165389402929,38.586266954866836
2019,19-000292,01/01/2019 18:30,65701,LARCENY-MTR VEH PARTS UNDER $500,2451,WHITTIER ST,57,North Hayden,NA,NA,NA,-90.23575748406235,38.65777717405434
2019,19-000225,01/01/2019 18:30,21000,RAPE -- FORCIBLE,7500,MICHIGAN AVE,2,South,"city api, batch","7500 Michigan Ave, 63111",100,-90.25994388488996,38.5496921266387
2019,19-000183,01/01/2019 19:00,69602,"LARCENY-ALL OTHER $500 - $24,999",4701,ANDERSON AVE,69,North Hayden,NA,NA,NA,-90.23861677025577,38.679956751156695
2019,19-000384,01/01/2019 19:15,65701,LARCENY-MTR VEH PARTS UNDER $500,3372,TEDMAR AVE,14,South,NA,NA,NA,-90.28269254540682,38.5991934231741
2019,19-000157,01/01/2019 20:45,71030,AUTO THEFT-PERM RETNT/JOY RIDE,515,OLIVE ST,35,Downtown,NA,NA,NA,-90.1897426337156,38.62818407963006
2019,19-000285,01/01/2019 22:00,65701,LARCENY-MTR VEH PARTS UNDER $500,905,RUSSELL BLVD,21,Southeast,NA,NA,NA,-90.20506663682524,38.60672312812261
2019,19-000203,01/01/2019 22:15,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6161,ALASKA AVE,1,South,NA,NA,NA,-90.25577814220303,38.562546811268206
2019,19-000170,01/01/2019 22:16,71030,AUTO THEFT-PERM RETNT/JOY RIDE,4027,ASHLAND AVE,56,North Hayden,NA,NA,NA,-90.22724163700799,38.663243944894106
2019,19-000171,01/01/2019 23:07,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2051,E DE SOTO AVE,66,North NonHayden,NA,NA,NA,-90.21259572970762,38.67363231333373
2019,19-000171,01/01/2019 23:07,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2051,E DE SOTO AVE,66,North NonHayden,NA,NA,NA,-90.21259572970762,38.67363231333373
2019,19-000217,01/01/2019 23:30,64701,LARCENY-FROM MTR VEH UNDER $500,0,GOODFELLOW BLVD / VERNON AVE,48,North NonHayden,NA,NA,NA,-90.28586178129089,38.660015942218116
2019,19-000189,01/02/2019 01:25,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,8646,OXFORD LN,73,North NonHayden,NA,NA,NA,-90.25053184906399,38.71845815018071
2019,19-004686,01/02/2019 01:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4329,OREGON AVE,17,Southeast,NA,NA,NA,-90.23497467387922,38.57715036883796
2019,19-000178,01/02/2019 04:10,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4329,COLLEGE AVE,67,North Hayden,NA,NA,NA,-90.2182921371464,38.671965682218975
2019,19-000180,01/02/2019 04:15,69702,LARCENY-ALL OTHER UNDER $500,50,POPLAR,NA,NA,NA,NA,NA,-90.18541246396781,38.619050571910684
2019,19-000179,01/02/2019 04:53,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4961,NATURAL BRIDGE AVE,69,North Hayden,NA,NA,NA,-90.24972170106872,38.67546953217671
2019,19-000271,01/02/2019 05:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,401,S 14TH ST,36,Downtown,NA,NA,NA,-90.20259153166928,38.62492508828527
2019,19-000181,01/02/2019 05:30,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,513,GANO AVE,64,North NonHayden,NA,NA,NA,-90.20387641050338,38.67616150087941
2019,19-000267,01/02/2019 07:30,69702,LARCENY-ALL OTHER UNDER $500,2026,DESTREHAN ST,65,North NonHayden,NA,NA,NA,-90.20253754608582,38.65789237455901
2019,19-000283,01/02/2019 08:00,62701,LARCENY-PURSESNATCH UNDER $500,1301,N KINGSHIGHWAY BLVD,51,North NonHayden,NA,NA,NA,-90.26242188544272,38.66023429087313
2019,19-001127,01/02/2019 08:00,65701,LARCENY-MTR VEH PARTS UNDER $500,2100,WYOMING ST,22,Southeast,NA,NA,NA,-90.22151475334991,38.596188841926825
2019,19-000986,01/02/2019 08:00,69702,LARCENY-ALL OTHER UNDER $500,7319,S GRAND BLVD,4,South,NA,NA,NA,-90.2660679262488,38.55557882337339
2019,19-004117,01/02/2019 09:07,69602,"LARCENY-ALL OTHER $500 - $24,999",3651,ITASKA ST,16,Southeast,NA,NA,NA,-90.2501652577336,38.575669938052066
2019,19-000208,01/02/2019 09:25,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,LILLIAN AVE / WREN AVE,72,North Hayden,NA,NA,NA,-90.25459554346544,38.69752664105899
2019,19-000208,01/02/2019 09:25,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,LILLIAN AVE / WREN AVE,72,North Hayden,NA,NA,NA,-90.25459554346544,38.69752664105899
2019,19-000213,01/02/2019 10:10,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6031,ENRIGHT AVE,48,North NonHayden,NA,NA,NA,-90.29409527879466,38.65644456818659
2019,19-000223,01/02/2019 11:10,63701,LARCENY-SHOPLIFT UNDER $500,1020,LOUGHBOROUGH AVE,1,South,NA,NA,NA,-90.26163102997307,38.5574470083469
2019,19-000757,01/02/2019 12:00,69602,"LARCENY-ALL OTHER $500 - $24,999",4701,ANDERSON AVE,69,North Hayden,NA,NA,NA,-90.23861677025577,38.679956751156695
2019,19-000453,01/02/2019 12:00,65701,LARCENY-MTR VEH PARTS UNDER $500,3737,N KINGSHIGHWAY BLVD,70,North Hayden,NA,NA,NA,-90.25185383047702,38.67741267943432
2019,19-002232,01/02/2019 12:00,64701,LARCENY-FROM MTR VEH UNDER $500,8672,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.22900343176434,38.72012915366701
2019,19-003112,01/02/2019 12:26,69702,LARCENY-ALL OTHER UNDER $500,3557,S SPRING AVE,15,South,NA,NA,NA,-90.24809678378445,38.592525586155624
2019,19-000329,01/02/2019 12:45,65701,LARCENY-MTR VEH PARTS UNDER $500,4415,NATURAL BRIDGE AVE,69,North Hayden,NA,NA,NA,-90.23676507301424,38.67048199515263
2019,19-000878,01/02/2019 13:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 19TH ST / SALISBURY ST,65,North NonHayden,NA,NA,NA,-90.20144046534557,38.660569581832064
2019,19-000371,01/02/2019 13:00,65701,LARCENY-MTR VEH PARTS UNDER $500,0,BADEN AVE / HALL ST,74,North NonHayden,NA,NA,NA,-90.22789778077514,38.71240792126613
2019,19-000245,01/02/2019 13:00,63701,LARCENY-SHOPLIFT UNDER $500,3859,GRAVOIS AVE,15,South,NA,NA,NA,-90.25026848932026,38.59303274686757
2019,19-000246,01/02/2019 13:03,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3932,NEBRASKA AVE,16,Southeast,NA,NA,NA,-90.234021853879,38.58415502910068
2019,19-000253,01/02/2019 13:58,51122,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1701,GRAPE AVE,73,North NonHayden,NA,NA,NA,-90.24657860538136,38.718562229612026
2019,19-000434,01/02/2019 14:00,67701,LARCENY-FROM BUILDING UNDER $500,6811,MICHIGAN AVE,1,South,NA,NA,NA,-90.25482343640843,38.55500991844943
2019,19-000270,01/02/2019 14:23,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1900,CHEROKEE ST,18,Southeast,NA,NA,NA,-90.2188462771445,38.592189871678336
2019,19-000270,01/02/2019 14:23,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1900,CHEROKEE ST,18,Southeast,NA,NA,NA,-90.2188462771445,38.592189871678336
2019,19-000270,01/02/2019 14:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,CHEROKEE ST,18,Southeast,NA,NA,NA,-90.2188462771445,38.592189871678336
2019,19-000270,01/02/2019 14:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1900,CHEROKEE ST,18,Southeast,NA,NA,NA,-90.2188462771445,38.592189871678336
2019,19-000291,01/02/2019 14:30,67701,LARCENY-FROM BUILDING UNDER $500,4200,FOREST PARK AVE,38,Midtown,NA,NA,NA,-90.24955247522756,38.63585670057999
2019,19-000372,01/02/2019 15:00,65701,LARCENY-MTR VEH PARTS UNDER $500,1208,N SARAH ST,58,North NonHayden,NA,NA,NA,-90.23888504567961,38.64998032561772
2019,19-001793,01/02/2019 15:10,69702,LARCENY-ALL OTHER UNDER $500,727,SHENANDOAH AVE,21,Southeast,NA,NA,NA,-90.2055715363708,38.60468692002252
2019,19-000355,01/02/2019 15:30,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4142,MCREE AVE,28,Midtown,NA,NA,NA,-90.25120946497665,38.61924192002481
2019,19-000430,01/02/2019 15:30,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",3538,S KINGSHIGHWAY BLVD,15,South,NA,NA,NA,-90.27090541377582,38.59454953132853
2019,19-004600,01/02/2019 16:00,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,5035,VERNON AVE,51,North NonHayden,NA,NA,NA,-90.26372774203436,38.65833951408921
2019,19-000475,01/02/2019 16:00,73313,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,6816,GARNER AVE,43,Forest Park,NA,NA,NA,-90.3051089195279,38.61982189844473
2019,19-000279,01/02/2019 16:10,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1448,LASALLE LN,33,Downtown,NA,NA,NA,-90.20560243301055,38.61844958142823
2019,19-000467,01/02/2019 17:00,52312,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5605,RIVERVIEW BLVD,76,North Hayden,NA,NA,NA,-90.25027186114511,38.705944613166864
2019,19-000324,01/02/2019 17:00,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1015,GRAHAM ST,42,Forest Park,NA,NA,NA,-90.29163389374175,38.63089221222055
2019,19-000531,01/02/2019 17:48,63701,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1,South,NA,NA,NA,-90.26109407582894,38.55664629173353
2019,19-000357,01/02/2019 18:15,64601,"LARCENY-FROM MTR VEH $500 - $24,999",715,N 21ST ST,36,Downtown,NA,NA,NA,-90.20885861287682,38.6350540663561
2019,19-000301,01/02/2019 18:50,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3509,S SPRING AVE,15,South,NA,NA,NA,-90.24723693071724,38.59437723986563
2019,19-000390,01/02/2019 19:00,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",4230,GRAVOIS AVE,16,Southeast,NA,NA,NA,-90.25837280936877,38.58719816281794
2019,19-000303,01/02/2019 19:15,51230,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,7200,VIRGINIA AVE,1,South,NA,NA,NA,-90.25830470082059,38.55260565856293
2019,19-000312,01/02/2019 19:15,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1020,LOUGHBOROUGH AVE,1,South,NA,NA,NA,-90.26163102997307,38.5574470083469
2019,19-007310,01/02/2019 19:30,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,4558,COTE BRILLIANTE AVE,56,North Hayden,NA,NA,NA,-90.24898714977941,38.660022257405835
2019,19-000417,01/02/2019 20:00,64701,LARCENY-FROM MTR VEH UNDER $500,4987,THOLOZAN AVE,14,South,NA,NA,NA,-90.2755227573493,38.594267409257625
2019,19-001338,01/02/2019 20:30,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,UNKNOWN,NA,NA,NA,NA,NA,NA,NA
2019,19-000341,01/02/2019 20:40,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2020,DELMAR BLVD,36,Downtown,NA,NA,NA,-90.20781260198972,38.63538646042933
2019,19-000369,01/02/2019 20:45,67601,"LARCENY-FROM BUILDING $500 - $24,999",3431,UNION BLVD,50,North Hayden,NA,NA,NA,-90.25942625453013,38.67852960543701
2019,19-000353,01/02/2019 21:00,67701,LARCENY-FROM BUILDING UNDER $500,3930,N KINGSHIGHWAY BLVD,69,North Hayden,NA,NA,NA,-90.25003349609514,38.67777400755578
2019,19-000479,01/02/2019 21:00,65701,LARCENY-MTR VEH PARTS UNDER $500,5920,W PARK AVE,41,Forest Park,NA,NA,NA,-90.28599496121714,38.626194744569716
2019,19-000593,01/02/2019 21:21,69702,LARCENY-ALL OTHER UNDER $500,5552,S KINGSHIGHWAY BLVD,6,South,NA,NA,NA,-90.28070356272823,38.57908832903918
2019,19-000330,01/02/2019 21:41,41026,ASSLT-AGGRAV-FIREARM-3RD-CHILD-DOMESTIC,3860,EVANS AVE,77,Midtown,NA,NA,NA,-90.23267792025615,38.64918097596774
2019,19-000330,01/02/2019 21:41,41016,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3860,EVANS AVE,77,Midtown,NA,NA,NA,-90.23267792025615,38.64918097596774
2019,19-000468,01/02/2019 22:25,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,BARNES JEWISH HOSPITAL PLZ / S,38,Midtown,NA,NA,NA,-90.26321776069679,38.634959780536
2019,19-000335,01/02/2019 22:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4515,PENROSE ST,69,North Hayden,NA,NA,NA,-90.23666277863519,38.67727511868468
2019,19-000359,01/02/2019 22:30,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4748,WESTMINSTER PL,38,Midtown,NA,NA,NA,-90.26016002591969,38.648952226748904
2019,19-000351,01/02/2019 22:30,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5743,THOLOZAN AVE,14,South,NA,NA,NA,-90.29037449138669,38.595846408241634
2019,19-000354,01/02/2019 22:30,64701,LARCENY-FROM MTR VEH UNDER $500,5700,POTOMAC ST,14,South,NA,NA,NA,-90.28853985840138,38.597795469206865
2019,19-000332,01/02/2019 23:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8538,N BROADWAY,74,North NonHayden,NA,NA,NA,-90.22891605798024,38.71820683707734
2019,19-000398,01/02/2019 23:00,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5601,DEWEY AVE,3,South,NA,NA,NA,-90.25797632557317,38.5701310233789
2019,19-000370,01/03/2019 00:01,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3607,HAMILTON AVE,50,North NonHayden,NA,NA,NA,-90.27400911943177,38.68658494753141
2019,19-000340,01/03/2019 01:24,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,LOUISIANA AVE / TENNESSEE AVE,19,Southeast,NA,NA,NA,-90.24115629402017,38.58791648706328
2019,19-000339,01/03/2019 02:04,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2048,E DE SOTO AVE,66,North NonHayden,NA,NA,NA,-90.21255043480036,38.673659661001885
2019,19-000339,01/03/2019 02:04,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2048,E DE SOTO AVE,66,North NonHayden,NA,NA,NA,-90.21255043480036,38.673659661001885
